"scenario","year","trials","biomass","species"
"Status quo",2050,"./mc_output_trial0180",1.023308,"Mulloidichthys martinicus"
"RCP 2.6",2050,"./mc_output_trial0180",1.060996,"Mulloidichthys martinicus"
"RCP 4.5",2050,"./mc_output_trial0180",1.332929,"Mulloidichthys martinicus"
"RCP 8.5",2050,"./mc_output_trial0180",0.8871363,"Mulloidichthys martinicus"
"Status quo",2050,"./mc_output_trial0180",2.795254,"Holocentrus adscensionis"
"RCP 2.6",2050,"./mc_output_trial0180",3.542413,"Holocentrus adscensionis"
"RCP 4.5",2050,"./mc_output_trial0180",3.580755,"Holocentrus adscensionis"
"RCP 8.5",2050,"./mc_output_trial0180",3.207184,"Holocentrus adscensionis"
"Status quo",2050,"./mc_output_trial0180",1.002349,"Haemulidae"
"RCP 2.6",2050,"./mc_output_trial0180",1.34379,"Haemulidae"
"RCP 4.5",2050,"./mc_output_trial0180",1.028145,"Haemulidae"
"RCP 8.5",2050,"./mc_output_trial0180",1.177689,"Haemulidae"
"Status quo",2050,"./mc_output_trial0180",0.5354367,"Cryptobenthic reef fishes"
"RCP 2.6",2050,"./mc_output_trial0180",0.3981501,"Cryptobenthic reef fishes"
"RCP 4.5",2050,"./mc_output_trial0180",0.1854234,"Cryptobenthic reef fishes"
"RCP 8.5",2050,"./mc_output_trial0180",0.1400113,"Cryptobenthic reef fishes"
"Status quo",2050,"./mc_output_trial0181",0.2763881,"Negaprion brevirostris"
"RCP 2.6",2050,"./mc_output_trial0181",0.2402397,"Negaprion brevirostris"
"RCP 4.5",2050,"./mc_output_trial0181",0.3283226,"Negaprion brevirostris"
"RCP 8.5",2050,"./mc_output_trial0181",0.2906804,"Negaprion brevirostris"
"Status quo",2050,"./mc_output_trial0181",2.120366,"Ginglymostoma cirratum"
"RCP 2.6",2050,"./mc_output_trial0181",2.310902,"Ginglymostoma cirratum"
"RCP 4.5",2050,"./mc_output_trial0181",2.07673,"Ginglymostoma cirratum"
"RCP 8.5",2050,"./mc_output_trial0181",2.572456,"Ginglymostoma cirratum"
"Status quo",2050,"./mc_output_trial0181",1.779107,"Lutjanus jocu"
"RCP 2.6",2050,"./mc_output_trial0181",1.820909,"Lutjanus jocu"
"RCP 4.5",2050,"./mc_output_trial0181",1.630704,"Lutjanus jocu"
"RCP 8.5",2050,"./mc_output_trial0181",1.600792,"Lutjanus jocu"
"Status quo",2050,"./mc_output_trial0181",0.48699,"Cephalopholis fulva"
"RCP 2.6",2050,"./mc_output_trial0181",0.4141992,"Cephalopholis fulva"
"RCP 4.5",2050,"./mc_output_trial0181",0.3935958,"Cephalopholis fulva"
"RCP 8.5",2050,"./mc_output_trial0181",0.4025101,"Cephalopholis fulva"
"Status quo",2050,"./mc_output_trial0181",2.940549,"Carangidae"
"RCP 2.6",2050,"./mc_output_trial0181",3.165038,"Carangidae"
"RCP 4.5",2050,"./mc_output_trial0181",2.618318,"Carangidae"
"RCP 8.5",2050,"./mc_output_trial0181",2.602842,"Carangidae"
"Status quo",2050,"./mc_output_trial0181",7.553337,"Acanthurus spp."
"RCP 2.6",2050,"./mc_output_trial0181",8.032577,"Acanthurus spp."
"RCP 4.5",2050,"./mc_output_trial0181",8.747184,"Acanthurus spp."
"RCP 8.5",2050,"./mc_output_trial0181",9.359861,"Acanthurus spp."
"Status quo",2050,"./mc_output_trial0181",0.4705692,"Stegastes rocasensis"
"RCP 2.6",2050,"./mc_output_trial0181",0.3947637,"Stegastes rocasensis"
"RCP 4.5",2050,"./mc_output_trial0181",0.3764561,"Stegastes rocasensis"
"RCP 8.5",2050,"./mc_output_trial0181",0.4448706,"Stegastes rocasensis"
"Status quo",2050,"./mc_output_trial0181",0.1619014,"Thalassoma noronhanum"
"RCP 2.6",2050,"./mc_output_trial0181",0.05490983,"Thalassoma noronhanum"
"RCP 4.5",2050,"./mc_output_trial0181",0.07806074,"Thalassoma noronhanum"
"RCP 8.5",2050,"./mc_output_trial0181",0.05181248,"Thalassoma noronhanum"
"Status quo",2050,"./mc_output_trial0181",0.9076223,"Abudefduf saxatilis"
"RCP 2.6",2050,"./mc_output_trial0181",0.861982,"Abudefduf saxatilis"
"RCP 4.5",2050,"./mc_output_trial0181",0.6826916,"Abudefduf saxatilis"
"RCP 8.5",2050,"./mc_output_trial0181",0.7322617,"Abudefduf saxatilis"
"Status quo",2050,"./mc_output_trial0181",1.360844,"Sparisoma spp."
"RCP 2.6",2050,"./mc_output_trial0181",1.187567,"Sparisoma spp."
"RCP 4.5",2050,"./mc_output_trial0181",1.172935,"Sparisoma spp."
"RCP 8.5",2050,"./mc_output_trial0181",1.218804,"Sparisoma spp."
"Status quo",2050,"./mc_output_trial0181",0.6335891,"Melichthys niger"
"RCP 2.6",2050,"./mc_output_trial0181",0.5782951,"Melichthys niger"
"RCP 4.5",2050,"./mc_output_trial0181",0.4864066,"Melichthys niger"
"RCP 8.5",2050,"./mc_output_trial0181",0.4487121,"Melichthys niger"
"Status quo",2050,"./mc_output_trial0181",0.4412073,"Kyphosus spp."
"RCP 2.6",2050,"./mc_output_trial0181",0.4048482,"Kyphosus spp."
"RCP 4.5",2050,"./mc_output_trial0181",0.3948139,"Kyphosus spp."
"RCP 8.5",2050,"./mc_output_trial0181",0.3423613,"Kyphosus spp."
"Status quo",2050,"./mc_output_trial0181",1.050202,"Mulloidichthys martinicus"
"RCP 2.6",2050,"./mc_output_trial0181",1.062414,"Mulloidichthys martinicus"
"RCP 4.5",2050,"./mc_output_trial0181",1.858304,"Mulloidichthys martinicus"
"RCP 8.5",2050,"./mc_output_trial0181",1.893636,"Mulloidichthys martinicus"
"Status quo",2050,"./mc_output_trial0181",2.856782,"Holocentrus adscensionis"
"RCP 2.6",2050,"./mc_output_trial0181",3.050229,"Holocentrus adscensionis"
"RCP 4.5",2050,"./mc_output_trial0181",3.044312,"Holocentrus adscensionis"
"RCP 8.5",2050,"./mc_output_trial0181",3.172052,"Holocentrus adscensionis"
"Status quo",2050,"./mc_output_trial0181",0.855655,"Haemulidae"
"RCP 2.6",2050,"./mc_output_trial0181",0.9594356,"Haemulidae"
"RCP 4.5",2050,"./mc_output_trial0181",0.9679002,"Haemulidae"
"RCP 8.5",2050,"./mc_output_trial0181",0.9918215,"Haemulidae"
"Status quo",2050,"./mc_output_trial0181",0.4756028,"Cryptobenthic reef fishes"
"RCP 2.6",2050,"./mc_output_trial0181",0.3983804,"Cryptobenthic reef fishes"
"RCP 4.5",2050,"./mc_output_trial0181",0.3065279,"Cryptobenthic reef fishes"
"RCP 8.5",2050,"./mc_output_trial0181",0.2888803,"Cryptobenthic reef fishes"
"Status quo",2050,"./mc_output_trial0182",0.4259197,"Negaprion brevirostris"
"RCP 2.6",2050,"./mc_output_trial0182",0.2215387,"Negaprion brevirostris"
"RCP 4.5",2050,"./mc_output_trial0182",0.2428875,"Negaprion brevirostris"
"RCP 8.5",2050,"./mc_output_trial0182",0.2921188,"Negaprion brevirostris"
"Status quo",2050,"./mc_output_trial0182",2.324764,"Ginglymostoma cirratum"
"RCP 2.6",2050,"./mc_output_trial0182",2.223482,"Ginglymostoma cirratum"
"RCP 4.5",2050,"./mc_output_trial0182",1.794354,"Ginglymostoma cirratum"
"RCP 8.5",2050,"./mc_output_trial0182",1.857143,"Ginglymostoma cirratum"
"Status quo",2050,"./mc_output_trial0182",1.77253,"Lutjanus jocu"
"RCP 2.6",2050,"./mc_output_trial0182",1.768741,"Lutjanus jocu"
"RCP 4.5",2050,"./mc_output_trial0182",1.53083,"Lutjanus jocu"
"RCP 8.5",2050,"./mc_output_trial0182",1.636271,"Lutjanus jocu"
"Status quo",2050,"./mc_output_trial0182",0.4329791,"Cephalopholis fulva"
"RCP 2.6",2050,"./mc_output_trial0182",0.4573466,"Cephalopholis fulva"
"RCP 4.5",2050,"./mc_output_trial0182",0.3768111,"Cephalopholis fulva"
"RCP 8.5",2050,"./mc_output_trial0182",0.4455478,"Cephalopholis fulva"
"Status quo",2050,"./mc_output_trial0182",2.687937,"Carangidae"
"RCP 2.6",2050,"./mc_output_trial0182",3.402433,"Carangidae"
"RCP 4.5",2050,"./mc_output_trial0182",2.834664,"Carangidae"
"RCP 8.5",2050,"./mc_output_trial0182",3.194784,"Carangidae"
"Status quo",2050,"./mc_output_trial0182",8.169516,"Acanthurus spp."
"RCP 2.6",2050,"./mc_output_trial0182",9.607857,"Acanthurus spp."
"RCP 4.5",2050,"./mc_output_trial0182",7.772249,"Acanthurus spp."
"RCP 8.5",2050,"./mc_output_trial0182",8.316861,"Acanthurus spp."
"Status quo",2050,"./mc_output_trial0182",0.4982421,"Stegastes rocasensis"
"RCP 2.6",2050,"./mc_output_trial0182",0.4592715,"Stegastes rocasensis"
"RCP 4.5",2050,"./mc_output_trial0182",0.4733311,"Stegastes rocasensis"
"RCP 8.5",2050,"./mc_output_trial0182",0.3900274,"Stegastes rocasensis"
"Status quo",2050,"./mc_output_trial0182",0.1577166,"Thalassoma noronhanum"
"RCP 2.6",2050,"./mc_output_trial0182",0.06222243,"Thalassoma noronhanum"
"RCP 4.5",2050,"./mc_output_trial0182",0.08528862,"Thalassoma noronhanum"
"RCP 8.5",2050,"./mc_output_trial0182",0.06475452,"Thalassoma noronhanum"
"Status quo",2050,"./mc_output_trial0182",0.9147217,"Abudefduf saxatilis"
"RCP 2.6",2050,"./mc_output_trial0182",0.9397317,"Abudefduf saxatilis"
"RCP 4.5",2050,"./mc_output_trial0182",0.8272892,"Abudefduf saxatilis"
"RCP 8.5",2050,"./mc_output_trial0182",0.8853809,"Abudefduf saxatilis"
"Status quo",2050,"./mc_output_trial0182",1.382397,"Sparisoma spp."
"RCP 2.6",2050,"./mc_output_trial0182",1.427681,"Sparisoma spp."
"RCP 4.5",2050,"./mc_output_trial0182",1.178726,"Sparisoma spp."
"RCP 8.5",2050,"./mc_output_trial0182",1.182728,"Sparisoma spp."
"Status quo",2050,"./mc_output_trial0182",0.5563697,"Melichthys niger"
"RCP 2.6",2050,"./mc_output_trial0182",0.5857162,"Melichthys niger"
"RCP 4.5",2050,"./mc_output_trial0182",0.6095923,"Melichthys niger"
"RCP 8.5",2050,"./mc_output_trial0182",0.4094252,"Melichthys niger"
"Status quo",2050,"./mc_output_trial0182",0.480131,"Kyphosus spp."
"RCP 2.6",2050,"./mc_output_trial0182",0.4090137,"Kyphosus spp."
"RCP 4.5",2050,"./mc_output_trial0182",0.3617617,"Kyphosus spp."
"RCP 8.5",2050,"./mc_output_trial0182",0.354988,"Kyphosus spp."
"Status quo",2050,"./mc_output_trial0182",1.963174,"Mulloidichthys martinicus"
"RCP 2.6",2050,"./mc_output_trial0182",1.116571,"Mulloidichthys martinicus"
"RCP 4.5",2050,"./mc_output_trial0182",1.669148,"Mulloidichthys martinicus"
"RCP 8.5",2050,"./mc_output_trial0182",1.027803,"Mulloidichthys martinicus"
"Status quo",2050,"./mc_output_trial0182",3.162779,"Holocentrus adscensionis"
"RCP 2.6",2050,"./mc_output_trial0182",3.235625,"Holocentrus adscensionis"
"RCP 4.5",2050,"./mc_output_trial0182",3.42194,"Holocentrus adscensionis"
"RCP 8.5",2050,"./mc_output_trial0182",3.295918,"Holocentrus adscensionis"
"Status quo",2050,"./mc_output_trial0182",0.8893454,"Haemulidae"
"RCP 2.6",2050,"./mc_output_trial0182",1.181583,"Haemulidae"
"RCP 4.5",2050,"./mc_output_trial0182",1.085353,"Haemulidae"
"RCP 8.5",2050,"./mc_output_trial0182",1.045016,"Haemulidae"
"Status quo",2050,"./mc_output_trial0182",0.3580237,"Cryptobenthic reef fishes"
"RCP 2.6",2050,"./mc_output_trial0182",0.3647392,"Cryptobenthic reef fishes"
"RCP 4.5",2050,"./mc_output_trial0182",0.2706642,"Cryptobenthic reef fishes"
"RCP 8.5",2050,"./mc_output_trial0182",0.218657,"Cryptobenthic reef fishes"
"Status quo",2050,"./mc_output_trial0183",0.404576,"Negaprion brevirostris"
"RCP 2.6",2050,"./mc_output_trial0183",0.3772297,"Negaprion brevirostris"
"RCP 4.5",2050,"./mc_output_trial0183",0.2180353,"Negaprion brevirostris"
"RCP 8.5",2050,"./mc_output_trial0183",0.2371239,"Negaprion brevirostris"
"Status quo",2050,"./mc_output_trial0183",3.116307,"Ginglymostoma cirratum"
"RCP 2.6",2050,"./mc_output_trial0183",2.776142,"Ginglymostoma cirratum"
"RCP 4.5",2050,"./mc_output_trial0183",3.574189,"Ginglymostoma cirratum"
"RCP 8.5",2050,"./mc_output_trial0183",1.884548,"Ginglymostoma cirratum"
"Status quo",2050,"./mc_output_trial0183",1.858197,"Lutjanus jocu"
"RCP 2.6",2050,"./mc_output_trial0183",1.777039,"Lutjanus jocu"
"RCP 4.5",2050,"./mc_output_trial0183",1.629063,"Lutjanus jocu"
"RCP 8.5",2050,"./mc_output_trial0183",1.645741,"Lutjanus jocu"
"Status quo",2050,"./mc_output_trial0183",0.4560047,"Cephalopholis fulva"
"RCP 2.6",2050,"./mc_output_trial0183",0.4969765,"Cephalopholis fulva"
"RCP 4.5",2050,"./mc_output_trial0183",0.4018178,"Cephalopholis fulva"
"RCP 8.5",2050,"./mc_output_trial0183",0.4054155,"Cephalopholis fulva"
"Status quo",2050,"./mc_output_trial0183",2.893623,"Carangidae"
"RCP 2.6",2050,"./mc_output_trial0183",3.672173,"Carangidae"
"RCP 4.5",2050,"./mc_output_trial0183",2.750283,"Carangidae"
"RCP 8.5",2050,"./mc_output_trial0183",3.182328,"Carangidae"
"Status quo",2050,"./mc_output_trial0183",9.60829,"Acanthurus spp."
"RCP 2.6",2050,"./mc_output_trial0183",8.346051,"Acanthurus spp."
"RCP 4.5",2050,"./mc_output_trial0183",10.23588,"Acanthurus spp."
"RCP 8.5",2050,"./mc_output_trial0183",6.911756,"Acanthurus spp."
"Status quo",2050,"./mc_output_trial0183",0.4514799,"Stegastes rocasensis"
"RCP 2.6",2050,"./mc_output_trial0183",0.3888799,"Stegastes rocasensis"
"RCP 4.5",2050,"./mc_output_trial0183",0.4743155,"Stegastes rocasensis"
"RCP 8.5",2050,"./mc_output_trial0183",0.4276051,"Stegastes rocasensis"
"Status quo",2050,"./mc_output_trial0183",0.08624994,"Thalassoma noronhanum"
"RCP 2.6",2050,"./mc_output_trial0183",0.08113302,"Thalassoma noronhanum"
"RCP 4.5",2050,"./mc_output_trial0183",0.1022194,"Thalassoma noronhanum"
"RCP 8.5",2050,"./mc_output_trial0183",0.02826721,"Thalassoma noronhanum"
"Status quo",2050,"./mc_output_trial0183",1.118132,"Abudefduf saxatilis"
"RCP 2.6",2050,"./mc_output_trial0183",0.8926864,"Abudefduf saxatilis"
"RCP 4.5",2050,"./mc_output_trial0183",0.9104101,"Abudefduf saxatilis"
"RCP 8.5",2050,"./mc_output_trial0183",0.7373018,"Abudefduf saxatilis"
"Status quo",2050,"./mc_output_trial0183",1.52732,"Sparisoma spp."
"RCP 2.6",2050,"./mc_output_trial0183",1.247276,"Sparisoma spp."
"RCP 4.5",2050,"./mc_output_trial0183",1.256216,"Sparisoma spp."
"RCP 8.5",2050,"./mc_output_trial0183",1.109525,"Sparisoma spp."
"Status quo",2050,"./mc_output_trial0183",0.7121579,"Melichthys niger"
"RCP 2.6",2050,"./mc_output_trial0183",0.4889461,"Melichthys niger"
"RCP 4.5",2050,"./mc_output_trial0183",0.5031616,"Melichthys niger"
"RCP 8.5",2050,"./mc_output_trial0183",0.499922,"Melichthys niger"
"Status quo",2050,"./mc_output_trial0183",0.4348983,"Kyphosus spp."
"RCP 2.6",2050,"./mc_output_trial0183",0.4297993,"Kyphosus spp."
"RCP 4.5",2050,"./mc_output_trial0183",0.3804811,"Kyphosus spp."
"RCP 8.5",2050,"./mc_output_trial0183",0.3385494,"Kyphosus spp."
"Status quo",2050,"./mc_output_trial0183",1.197443,"Mulloidichthys martinicus"
"RCP 2.6",2050,"./mc_output_trial0183",3.878289,"Mulloidichthys martinicus"
"RCP 4.5",2050,"./mc_output_trial0183",1.398501,"Mulloidichthys martinicus"
"RCP 8.5",2050,"./mc_output_trial0183",0.9107639,"Mulloidichthys martinicus"
"Status quo",2050,"./mc_output_trial0183",3.097399,"Holocentrus adscensionis"
"RCP 2.6",2050,"./mc_output_trial0183",3.337123,"Holocentrus adscensionis"
"RCP 4.5",2050,"./mc_output_trial0183",3.624776,"Holocentrus adscensionis"
"RCP 8.5",2050,"./mc_output_trial0183",3.089449,"Holocentrus adscensionis"
"Status quo",2050,"./mc_output_trial0183",1.078955,"Haemulidae"
"RCP 2.6",2050,"./mc_output_trial0183",1.243091,"Haemulidae"
"RCP 4.5",2050,"./mc_output_trial0183",1.029055,"Haemulidae"
"RCP 8.5",2050,"./mc_output_trial0183",0.8735166,"Haemulidae"
"Status quo",2050,"./mc_output_trial0183",0.6612022,"Cryptobenthic reef fishes"
"RCP 2.6",2050,"./mc_output_trial0183",0.3010867,"Cryptobenthic reef fishes"
"RCP 4.5",2050,"./mc_output_trial0183",0.2686209,"Cryptobenthic reef fishes"
"RCP 8.5",2050,"./mc_output_trial0183",0.1898381,"Cryptobenthic reef fishes"
"Status quo",2050,"./mc_output_trial0184",0.2672114,"Negaprion brevirostris"
"RCP 2.6",2050,"./mc_output_trial0184",0.2954647,"Negaprion brevirostris"
"RCP 4.5",2050,"./mc_output_trial0184",0.3312314,"Negaprion brevirostris"
"RCP 8.5",2050,"./mc_output_trial0184",0.1981113,"Negaprion brevirostris"
"Status quo",2050,"./mc_output_trial0184",2.157356,"Ginglymostoma cirratum"
"RCP 2.6",2050,"./mc_output_trial0184",2.250858,"Ginglymostoma cirratum"
"RCP 4.5",2050,"./mc_output_trial0184",1.966366,"Ginglymostoma cirratum"
"RCP 8.5",2050,"./mc_output_trial0184",1.744696,"Ginglymostoma cirratum"
"Status quo",2050,"./mc_output_trial0184",1.843502,"Lutjanus jocu"
"RCP 2.6",2050,"./mc_output_trial0184",1.905715,"Lutjanus jocu"
"RCP 4.5",2050,"./mc_output_trial0184",1.76265,"Lutjanus jocu"
"RCP 8.5",2050,"./mc_output_trial0184",1.510379,"Lutjanus jocu"
"Status quo",2050,"./mc_output_trial0184",0.4218051,"Cephalopholis fulva"
"RCP 2.6",2050,"./mc_output_trial0184",0.4866304,"Cephalopholis fulva"
"RCP 4.5",2050,"./mc_output_trial0184",0.3812895,"Cephalopholis fulva"
"RCP 8.5",2050,"./mc_output_trial0184",0.3495239,"Cephalopholis fulva"
"Status quo",2050,"./mc_output_trial0184",3.416868,"Carangidae"
"RCP 2.6",2050,"./mc_output_trial0184",3.449554,"Carangidae"
"RCP 4.5",2050,"./mc_output_trial0184",2.891251,"Carangidae"
"RCP 8.5",2050,"./mc_output_trial0184",3.118917,"Carangidae"
"Status quo",2050,"./mc_output_trial0184",10.49661,"Acanthurus spp."
"RCP 2.6",2050,"./mc_output_trial0184",9.201148,"Acanthurus spp."
"RCP 4.5",2050,"./mc_output_trial0184",7.670657,"Acanthurus spp."
"RCP 8.5",2050,"./mc_output_trial0184",10.05897,"Acanthurus spp."
"Status quo",2050,"./mc_output_trial0184",0.4896317,"Stegastes rocasensis"
"RCP 2.6",2050,"./mc_output_trial0184",0.4002121,"Stegastes rocasensis"
"RCP 4.5",2050,"./mc_output_trial0184",0.4126088,"Stegastes rocasensis"
"RCP 8.5",2050,"./mc_output_trial0184",0.4351971,"Stegastes rocasensis"
"Status quo",2050,"./mc_output_trial0184",0.1867503,"Thalassoma noronhanum"
"RCP 2.6",2050,"./mc_output_trial0184",0.08380186,"Thalassoma noronhanum"
"RCP 4.5",2050,"./mc_output_trial0184",0.05998169,"Thalassoma noronhanum"
"RCP 8.5",2050,"./mc_output_trial0184",0.02951094,"Thalassoma noronhanum"
"Status quo",2050,"./mc_output_trial0184",0.9870673,"Abudefduf saxatilis"
"RCP 2.6",2050,"./mc_output_trial0184",1.120523,"Abudefduf saxatilis"
"RCP 4.5",2050,"./mc_output_trial0184",0.9225214,"Abudefduf saxatilis"
"RCP 8.5",2050,"./mc_output_trial0184",0.8882387,"Abudefduf saxatilis"
"Status quo",2050,"./mc_output_trial0184",1.273128,"Sparisoma spp."
"RCP 2.6",2050,"./mc_output_trial0184",1.351586,"Sparisoma spp."
"RCP 4.5",2050,"./mc_output_trial0184",1.153178,"Sparisoma spp."
"RCP 8.5",2050,"./mc_output_trial0184",0.9818476,"Sparisoma spp."
"Status quo",2050,"./mc_output_trial0184",0.6562428,"Melichthys niger"
"RCP 2.6",2050,"./mc_output_trial0184",0.6311316,"Melichthys niger"
"RCP 4.5",2050,"./mc_output_trial0184",0.5834033,"Melichthys niger"
"RCP 8.5",2050,"./mc_output_trial0184",0.4998245,"Melichthys niger"
"Status quo",2050,"./mc_output_trial0184",0.4732022,"Kyphosus spp."
"RCP 2.6",2050,"./mc_output_trial0184",0.4035743,"Kyphosus spp."
"RCP 4.5",2050,"./mc_output_trial0184",0.3865029,"Kyphosus spp."
"RCP 8.5",2050,"./mc_output_trial0184",0.3282913,"Kyphosus spp."
"Status quo",2050,"./mc_output_trial0184",1.060259,"Mulloidichthys martinicus"
"RCP 2.6",2050,"./mc_output_trial0184",1.02886,"Mulloidichthys martinicus"
"RCP 4.5",2050,"./mc_output_trial0184",1.488576,"Mulloidichthys martinicus"
"RCP 8.5",2050,"./mc_output_trial0184",1.025566,"Mulloidichthys martinicus"
"Status quo",2050,"./mc_output_trial0184",2.734992,"Holocentrus adscensionis"
"RCP 2.6",2050,"./mc_output_trial0184",3.088998,"Holocentrus adscensionis"
"RCP 4.5",2050,"./mc_output_trial0184",3.048857,"Holocentrus adscensionis"
"RCP 8.5",2050,"./mc_output_trial0184",3.340308,"Holocentrus adscensionis"
"Status quo",2050,"./mc_output_trial0184",0.9824312,"Haemulidae"
"RCP 2.6",2050,"./mc_output_trial0184",1.221159,"Haemulidae"
"RCP 4.5",2050,"./mc_output_trial0184",1.017789,"Haemulidae"
"RCP 8.5",2050,"./mc_output_trial0184",1.233544,"Haemulidae"
"Status quo",2050,"./mc_output_trial0184",0.4562294,"Cryptobenthic reef fishes"
"RCP 2.6",2050,"./mc_output_trial0184",0.3053228,"Cryptobenthic reef fishes"
"RCP 4.5",2050,"./mc_output_trial0184",0.2811488,"Cryptobenthic reef fishes"
"RCP 8.5",2050,"./mc_output_trial0184",0.1567589,"Cryptobenthic reef fishes"
"Status quo",2050,"./mc_output_trial0185",0.3702718,"Negaprion brevirostris"
"RCP 2.6",2050,"./mc_output_trial0185",0.3456715,"Negaprion brevirostris"
"RCP 4.5",2050,"./mc_output_trial0185",0.2731027,"Negaprion brevirostris"
"RCP 8.5",2050,"./mc_output_trial0185",0.2950949,"Negaprion brevirostris"
"Status quo",2050,"./mc_output_trial0185",2.994071,"Ginglymostoma cirratum"
"RCP 2.6",2050,"./mc_output_trial0185",1.801831,"Ginglymostoma cirratum"
"RCP 4.5",2050,"./mc_output_trial0185",1.962139,"Ginglymostoma cirratum"
"RCP 8.5",2050,"./mc_output_trial0185",3.39535,"Ginglymostoma cirratum"
"Status quo",2050,"./mc_output_trial0185",1.755171,"Lutjanus jocu"
"RCP 2.6",2050,"./mc_output_trial0185",1.762496,"Lutjanus jocu"
"RCP 4.5",2050,"./mc_output_trial0185",1.485867,"Lutjanus jocu"
"RCP 8.5",2050,"./mc_output_trial0185",1.735318,"Lutjanus jocu"
"Status quo",2050,"./mc_output_trial0185",0.4257836,"Cephalopholis fulva"
"RCP 2.6",2050,"./mc_output_trial0185",0.4743619,"Cephalopholis fulva"
"RCP 4.5",2050,"./mc_output_trial0185",0.4247738,"Cephalopholis fulva"
"RCP 8.5",2050,"./mc_output_trial0185",0.3670134,"Cephalopholis fulva"
"Status quo",2050,"./mc_output_trial0185",2.629472,"Carangidae"
"RCP 2.6",2050,"./mc_output_trial0185",3.054566,"Carangidae"
"RCP 4.5",2050,"./mc_output_trial0185",3.090358,"Carangidae"
"RCP 8.5",2050,"./mc_output_trial0185",3.386441,"Carangidae"
"Status quo",2050,"./mc_output_trial0185",9.254249,"Acanthurus spp."
"RCP 2.6",2050,"./mc_output_trial0185",10.97342,"Acanthurus spp."
"RCP 4.5",2050,"./mc_output_trial0185",8.700801,"Acanthurus spp."
"RCP 8.5",2050,"./mc_output_trial0185",8.023774,"Acanthurus spp."
"Status quo",2050,"./mc_output_trial0185",0.4816942,"Stegastes rocasensis"
"RCP 2.6",2050,"./mc_output_trial0185",0.349725,"Stegastes rocasensis"
"RCP 4.5",2050,"./mc_output_trial0185",0.4639373,"Stegastes rocasensis"
"RCP 8.5",2050,"./mc_output_trial0185",0.3458841,"Stegastes rocasensis"
"Status quo",2050,"./mc_output_trial0185",0.1269393,"Thalassoma noronhanum"
"RCP 2.6",2050,"./mc_output_trial0185",0.09043583,"Thalassoma noronhanum"
"RCP 4.5",2050,"./mc_output_trial0185",0.01840713,"Thalassoma noronhanum"
"RCP 8.5",2050,"./mc_output_trial0185",0.03452774,"Thalassoma noronhanum"
"Status quo",2050,"./mc_output_trial0185",0.9825172,"Abudefduf saxatilis"
"RCP 2.6",2050,"./mc_output_trial0185",0.7566718,"Abudefduf saxatilis"
"RCP 4.5",2050,"./mc_output_trial0185",0.931238,"Abudefduf saxatilis"
"RCP 8.5",2050,"./mc_output_trial0185",0.7518511,"Abudefduf saxatilis"
"Status quo",2050,"./mc_output_trial0185",1.626148,"Sparisoma spp."
"RCP 2.6",2050,"./mc_output_trial0185",1.322596,"Sparisoma spp."
"RCP 4.5",2050,"./mc_output_trial0185",1.228666,"Sparisoma spp."
"RCP 8.5",2050,"./mc_output_trial0185",1.168478,"Sparisoma spp."
"Status quo",2050,"./mc_output_trial0185",0.5695465,"Melichthys niger"
"RCP 2.6",2050,"./mc_output_trial0185",0.5054274,"Melichthys niger"
"RCP 4.5",2050,"./mc_output_trial0185",0.4598697,"Melichthys niger"
"RCP 8.5",2050,"./mc_output_trial0185",0.4446352,"Melichthys niger"
"Status quo",2050,"./mc_output_trial0185",0.4590505,"Kyphosus spp."
"RCP 2.6",2050,"./mc_output_trial0185",0.4112671,"Kyphosus spp."
"RCP 4.5",2050,"./mc_output_trial0185",0.3964703,"Kyphosus spp."
"RCP 8.5",2050,"./mc_output_trial0185",0.3325661,"Kyphosus spp."
"Status quo",2050,"./mc_output_trial0185",1.431382,"Mulloidichthys martinicus"
"RCP 2.6",2050,"./mc_output_trial0185",1.098193,"Mulloidichthys martinicus"
"RCP 4.5",2050,"./mc_output_trial0185",1.481106,"Mulloidichthys martinicus"
"RCP 8.5",2050,"./mc_output_trial0185",1.080573,"Mulloidichthys martinicus"
"Status quo",2050,"./mc_output_trial0185",2.935968,"Holocentrus adscensionis"
"RCP 2.6",2050,"./mc_output_trial0185",3.392372,"Holocentrus adscensionis"
"RCP 4.5",2050,"./mc_output_trial0185",3.076623,"Holocentrus adscensionis"
"RCP 8.5",2050,"./mc_output_trial0185",2.865948,"Holocentrus adscensionis"
"Status quo",2050,"./mc_output_trial0185",0.8725595,"Haemulidae"
"RCP 2.6",2050,"./mc_output_trial0185",1.109702,"Haemulidae"
"RCP 4.5",2050,"./mc_output_trial0185",1.033616,"Haemulidae"
"RCP 8.5",2050,"./mc_output_trial0185",1.130835,"Haemulidae"
"Status quo",2050,"./mc_output_trial0185",0.3231546,"Cryptobenthic reef fishes"
"RCP 2.6",2050,"./mc_output_trial0185",0.310396,"Cryptobenthic reef fishes"
"RCP 4.5",2050,"./mc_output_trial0185",0.3004571,"Cryptobenthic reef fishes"
"RCP 8.5",2050,"./mc_output_trial0185",0.2549976,"Cryptobenthic reef fishes"
"Status quo",2050,"./mc_output_trial0186",0.3445674,"Negaprion brevirostris"
"RCP 2.6",2050,"./mc_output_trial0186",0.2536193,"Negaprion brevirostris"
"RCP 4.5",2050,"./mc_output_trial0186",0.4423679,"Negaprion brevirostris"
