"scenario","year","trials","biomass","species"
"RCP 4.5",2100,"./mc_output_trial0222",0.4361207,"Cephalopholis fulva"
"RCP 8.5",2100,"./mc_output_trial0222",0.05891949,"Cephalopholis fulva"
"Status quo",2100,"./mc_output_trial0222",3.347593,"Carangidae"
"RCP 2.6",2100,"./mc_output_trial0222",3.337454,"Carangidae"
"RCP 4.5",2100,"./mc_output_trial0222",2.700229,"Carangidae"
"RCP 8.5",2100,"./mc_output_trial0222",0.27377,"Carangidae"
"Status quo",2100,"./mc_output_trial0222",8.531236,"Acanthurus spp."
"RCP 2.6",2100,"./mc_output_trial0222",8.983035,"Acanthurus spp."
"RCP 4.5",2100,"./mc_output_trial0222",7.376503,"Acanthurus spp."
"RCP 8.5",2100,"./mc_output_trial0222",0.3991355,"Acanthurus spp."
"Status quo",2100,"./mc_output_trial0222",0.509159,"Stegastes rocasensis"
"RCP 2.6",2100,"./mc_output_trial0222",0.4705134,"Stegastes rocasensis"
"RCP 4.5",2100,"./mc_output_trial0222",0.332663,"Stegastes rocasensis"
"RCP 8.5",2100,"./mc_output_trial0222",0.02886287,"Stegastes rocasensis"
"Status quo",2100,"./mc_output_trial0222",0.1433347,"Thalassoma noronhanum"
"RCP 2.6",2100,"./mc_output_trial0222",0.08342233,"Thalassoma noronhanum"
"RCP 4.5",2100,"./mc_output_trial0222",0.006946773,"Thalassoma noronhanum"
"RCP 8.5",2100,"./mc_output_trial0222",1.300047e-10,"Thalassoma noronhanum"
"Status quo",2100,"./mc_output_trial0222",0.9970248,"Abudefduf saxatilis"
"RCP 2.6",2100,"./mc_output_trial0222",0.926418,"Abudefduf saxatilis"
"RCP 4.5",2100,"./mc_output_trial0222",0.7989309,"Abudefduf saxatilis"
"RCP 8.5",2100,"./mc_output_trial0222",0.2679327,"Abudefduf saxatilis"
"Status quo",2100,"./mc_output_trial0222",1.264141,"Sparisoma spp."
"RCP 2.6",2100,"./mc_output_trial0222",1.42419,"Sparisoma spp."
"RCP 4.5",2100,"./mc_output_trial0222",0.8795748,"Sparisoma spp."
"RCP 8.5",2100,"./mc_output_trial0222",4.26651e-05,"Sparisoma spp."
"Status quo",2100,"./mc_output_trial0222",0.5585741,"Melichthys niger"
"RCP 2.6",2100,"./mc_output_trial0222",0.5305968,"Melichthys niger"
"RCP 4.5",2100,"./mc_output_trial0222",0.4583726,"Melichthys niger"
"RCP 8.5",2100,"./mc_output_trial0222",0.0222571,"Melichthys niger"
"Status quo",2100,"./mc_output_trial0222",0.4548932,"Kyphosus spp."
"RCP 2.6",2100,"./mc_output_trial0222",0.4622807,"Kyphosus spp."
"RCP 4.5",2100,"./mc_output_trial0222",0.3007835,"Kyphosus spp."
"RCP 8.5",2100,"./mc_output_trial0222",0.0001211215,"Kyphosus spp."
"Status quo",2100,"./mc_output_trial0222",1.223467,"Mulloidichthys martinicus"
"RCP 2.6",2100,"./mc_output_trial0222",1.861305,"Mulloidichthys martinicus"
"RCP 4.5",2100,"./mc_output_trial0222",1.14695,"Mulloidichthys martinicus"
"RCP 8.5",2100,"./mc_output_trial0222",1.000107e-08,"Mulloidichthys martinicus"
"Status quo",2100,"./mc_output_trial0222",2.595724,"Holocentrus adscensionis"
"RCP 2.6",2100,"./mc_output_trial0222",3.559404,"Holocentrus adscensionis"
"RCP 4.5",2100,"./mc_output_trial0222",3.207591,"Holocentrus adscensionis"
"RCP 8.5",2100,"./mc_output_trial0222",0.6657336,"Holocentrus adscensionis"
"Status quo",2100,"./mc_output_trial0222",0.8923979,"Haemulidae"
"RCP 2.6",2100,"./mc_output_trial0222",1.256294,"Haemulidae"
"RCP 4.5",2100,"./mc_output_trial0222",1.169205,"Haemulidae"
"RCP 8.5",2100,"./mc_output_trial0222",0.00200129,"Haemulidae"
"Status quo",2100,"./mc_output_trial0222",0.4649701,"Cryptobenthic reef fishes"
"RCP 2.6",2100,"./mc_output_trial0222",0.4504536,"Cryptobenthic reef fishes"
"RCP 4.5",2100,"./mc_output_trial0222",0.04721503,"Cryptobenthic reef fishes"
"RCP 8.5",2100,"./mc_output_trial0222",4.460972e-20,"Cryptobenthic reef fishes"
"Status quo",2100,"./mc_output_trial0223",0.3368518,"Negaprion brevirostris"
"RCP 2.6",2100,"./mc_output_trial0223",0.3200052,"Negaprion brevirostris"
"RCP 4.5",2100,"./mc_output_trial0223",0.1872139,"Negaprion brevirostris"
"RCP 8.5",2100,"./mc_output_trial0223",0.000177302,"Negaprion brevirostris"
"Status quo",2100,"./mc_output_trial0223",2.273538,"Ginglymostoma cirratum"
"RCP 2.6",2100,"./mc_output_trial0223",3.099472,"Ginglymostoma cirratum"
"RCP 4.5",2100,"./mc_output_trial0223",1.414682,"Ginglymostoma cirratum"
"RCP 8.5",2100,"./mc_output_trial0223",0.0403311,"Ginglymostoma cirratum"
"Status quo",2100,"./mc_output_trial0223",1.799314,"Lutjanus jocu"
"RCP 2.6",2100,"./mc_output_trial0223",1.77742,"Lutjanus jocu"
"RCP 4.5",2100,"./mc_output_trial0223",1.242679,"Lutjanus jocu"
"RCP 8.5",2100,"./mc_output_trial0223",5.186816e-05,"Lutjanus jocu"
"Status quo",2100,"./mc_output_trial0223",0.406819,"Cephalopholis fulva"
"RCP 2.6",2100,"./mc_output_trial0223",0.4939156,"Cephalopholis fulva"
"RCP 4.5",2100,"./mc_output_trial0223",0.3356128,"Cephalopholis fulva"
"RCP 8.5",2100,"./mc_output_trial0223",0.05849619,"Cephalopholis fulva"
"Status quo",2100,"./mc_output_trial0223",3.356402,"Carangidae"
"RCP 2.6",2100,"./mc_output_trial0223",2.946985,"Carangidae"
"RCP 4.5",2100,"./mc_output_trial0223",2.968314,"Carangidae"
"RCP 8.5",2100,"./mc_output_trial0223",0.3303452,"Carangidae"
"Status quo",2100,"./mc_output_trial0223",8.651734,"Acanthurus spp."
"RCP 2.6",2100,"./mc_output_trial0223",9.613261,"Acanthurus spp."
"RCP 4.5",2100,"./mc_output_trial0223",6.797802,"Acanthurus spp."
"RCP 8.5",2100,"./mc_output_trial0223",0.7416115,"Acanthurus spp."
"Status quo",2100,"./mc_output_trial0223",0.404593,"Stegastes rocasensis"
"RCP 2.6",2100,"./mc_output_trial0223",0.4145729,"Stegastes rocasensis"
"RCP 4.5",2100,"./mc_output_trial0223",0.4310164,"Stegastes rocasensis"
"RCP 8.5",2100,"./mc_output_trial0223",0.0186301,"Stegastes rocasensis"
"Status quo",2100,"./mc_output_trial0223",0.1720237,"Thalassoma noronhanum"
"RCP 2.6",2100,"./mc_output_trial0223",0.05224795,"Thalassoma noronhanum"
"RCP 4.5",2100,"./mc_output_trial0223",0.04213774,"Thalassoma noronhanum"
"RCP 8.5",2100,"./mc_output_trial0223",1.140532e-05,"Thalassoma noronhanum"
"Status quo",2100,"./mc_output_trial0223",0.9321502,"Abudefduf saxatilis"
"RCP 2.6",2100,"./mc_output_trial0223",0.9503171,"Abudefduf saxatilis"
"RCP 4.5",2100,"./mc_output_trial0223",0.7566631,"Abudefduf saxatilis"
"RCP 8.5",2100,"./mc_output_trial0223",0.6715672,"Abudefduf saxatilis"
"Status quo",2100,"./mc_output_trial0223",1.325305,"Sparisoma spp."
"RCP 2.6",2100,"./mc_output_trial0223",1.363725,"Sparisoma spp."
"RCP 4.5",2100,"./mc_output_trial0223",0.8826885,"Sparisoma spp."
"RCP 8.5",2100,"./mc_output_trial0223",0.0002110151,"Sparisoma spp."
"Status quo",2100,"./mc_output_trial0223",0.5919413,"Melichthys niger"
"RCP 2.6",2100,"./mc_output_trial0223",0.5126818,"Melichthys niger"
"RCP 4.5",2100,"./mc_output_trial0223",0.488055,"Melichthys niger"
"RCP 8.5",2100,"./mc_output_trial0223",0.08969732,"Melichthys niger"
"Status quo",2100,"./mc_output_trial0223",0.4631276,"Kyphosus spp."
"RCP 2.6",2100,"./mc_output_trial0223",0.4433333,"Kyphosus spp."
"RCP 4.5",2100,"./mc_output_trial0223",0.3051087,"Kyphosus spp."
"RCP 8.5",2100,"./mc_output_trial0223",6.885028e-05,"Kyphosus spp."
"Status quo",2100,"./mc_output_trial0223",1.154938,"Mulloidichthys martinicus"
"RCP 2.6",2100,"./mc_output_trial0223",1.243924,"Mulloidichthys martinicus"
"RCP 4.5",2100,"./mc_output_trial0223",0.9214781,"Mulloidichthys martinicus"
"RCP 8.5",2100,"./mc_output_trial0223",2.497923e-05,"Mulloidichthys martinicus"
"Status quo",2100,"./mc_output_trial0223",3.005202,"Holocentrus adscensionis"
"RCP 2.6",2100,"./mc_output_trial0223",3.401783,"Holocentrus adscensionis"
"RCP 4.5",2100,"./mc_output_trial0223",3.508328,"Holocentrus adscensionis"
"RCP 8.5",2100,"./mc_output_trial0223",1.09829,"Holocentrus adscensionis"
"Status quo",2100,"./mc_output_trial0223",0.9650233,"Haemulidae"
"RCP 2.6",2100,"./mc_output_trial0223",1.197491,"Haemulidae"
"RCP 4.5",2100,"./mc_output_trial0223",1.169636,"Haemulidae"
"RCP 8.5",2100,"./mc_output_trial0223",0.07054494,"Haemulidae"
"Status quo",2100,"./mc_output_trial0223",0.545167,"Cryptobenthic reef fishes"
"RCP 2.6",2100,"./mc_output_trial0223",0.3702706,"Cryptobenthic reef fishes"
"RCP 4.5",2100,"./mc_output_trial0223",0.1169266,"Cryptobenthic reef fishes"
"RCP 8.5",2100,"./mc_output_trial0223",3.855892e-17,"Cryptobenthic reef fishes"
"Status quo",2100,"./mc_output_trial0224",0.350281,"Negaprion brevirostris"
"RCP 2.6",2100,"./mc_output_trial0224",0.2361752,"Negaprion brevirostris"
"RCP 4.5",2100,"./mc_output_trial0224",0.1567327,"Negaprion brevirostris"
"RCP 8.5",2100,"./mc_output_trial0224",1.11294e-05,"Negaprion brevirostris"
"Status quo",2100,"./mc_output_trial0224",2.67111,"Ginglymostoma cirratum"
"RCP 2.6",2100,"./mc_output_trial0224",2.921593,"Ginglymostoma cirratum"
"RCP 4.5",2100,"./mc_output_trial0224",1.725895,"Ginglymostoma cirratum"
"RCP 8.5",2100,"./mc_output_trial0224",0.0009677999,"Ginglymostoma cirratum"
"Status quo",2100,"./mc_output_trial0224",1.85594,"Lutjanus jocu"
"RCP 2.6",2100,"./mc_output_trial0224",1.885112,"Lutjanus jocu"
"RCP 4.5",2100,"./mc_output_trial0224",1.203967,"Lutjanus jocu"
"RCP 8.5",2100,"./mc_output_trial0224",1.822911e-07,"Lutjanus jocu"
"Status quo",2100,"./mc_output_trial0224",0.4514788,"Cephalopholis fulva"
"RCP 2.6",2100,"./mc_output_trial0224",0.474887,"Cephalopholis fulva"
"RCP 4.5",2100,"./mc_output_trial0224",0.279517,"Cephalopholis fulva"
"RCP 8.5",2100,"./mc_output_trial0224",0.0001589514,"Cephalopholis fulva"
"Status quo",2100,"./mc_output_trial0224",2.471731,"Carangidae"
"RCP 2.6",2100,"./mc_output_trial0224",3.402929,"Carangidae"
"RCP 4.5",2100,"./mc_output_trial0224",2.897374,"Carangidae"
"RCP 8.5",2100,"./mc_output_trial0224",0.1600367,"Carangidae"
"Status quo",2100,"./mc_output_trial0224",9.247184,"Acanthurus spp."
"RCP 2.6",2100,"./mc_output_trial0224",11.03404,"Acanthurus spp."
"RCP 4.5",2100,"./mc_output_trial0224",7.72392,"Acanthurus spp."
"RCP 8.5",2100,"./mc_output_trial0224",0.7359934,"Acanthurus spp."
"Status quo",2100,"./mc_output_trial0224",0.449917,"Stegastes rocasensis"
"RCP 2.6",2100,"./mc_output_trial0224",0.3973254,"Stegastes rocasensis"
"RCP 4.5",2100,"./mc_output_trial0224",0.3877519,"Stegastes rocasensis"
"RCP 8.5",2100,"./mc_output_trial0224",0.007423463,"Stegastes rocasensis"
"Status quo",2100,"./mc_output_trial0224",0.1427076,"Thalassoma noronhanum"
"RCP 2.6",2100,"./mc_output_trial0224",0.08210842,"Thalassoma noronhanum"
"RCP 4.5",2100,"./mc_output_trial0224",0.01729508,"Thalassoma noronhanum"
"RCP 8.5",2100,"./mc_output_trial0224",2.809044e-07,"Thalassoma noronhanum"
"Status quo",2100,"./mc_output_trial0224",1.009533,"Abudefduf saxatilis"
"RCP 2.6",2100,"./mc_output_trial0224",0.9454796,"Abudefduf saxatilis"
"RCP 4.5",2100,"./mc_output_trial0224",0.7755013,"Abudefduf saxatilis"
"RCP 8.5",2100,"./mc_output_trial0224",0.5840393,"Abudefduf saxatilis"
"Status quo",2100,"./mc_output_trial0224",1.317538,"Sparisoma spp."
"RCP 2.6",2100,"./mc_output_trial0224",1.283938,"Sparisoma spp."
"RCP 4.5",2100,"./mc_output_trial0224",0.9531351,"Sparisoma spp."
"RCP 8.5",2100,"./mc_output_trial0224",6.244249e-05,"Sparisoma spp."
"Status quo",2100,"./mc_output_trial0224",0.6808859,"Melichthys niger"
"RCP 2.6",2100,"./mc_output_trial0224",0.5401084,"Melichthys niger"
"RCP 4.5",2100,"./mc_output_trial0224",0.4596834,"Melichthys niger"
"RCP 8.5",2100,"./mc_output_trial0224",0.07167978,"Melichthys niger"
"Status quo",2100,"./mc_output_trial0224",0.4772139,"Kyphosus spp."
"RCP 2.6",2100,"./mc_output_trial0224",0.4244041,"Kyphosus spp."
"RCP 4.5",2100,"./mc_output_trial0224",0.2902716,"Kyphosus spp."
"RCP 8.5",2100,"./mc_output_trial0224",3.61503e-05,"Kyphosus spp."
"Status quo",2100,"./mc_output_trial0224",1.668442,"Mulloidichthys martinicus"
"RCP 2.6",2100,"./mc_output_trial0224",1.257529,"Mulloidichthys martinicus"
"RCP 4.5",2100,"./mc_output_trial0224",1.224736,"Mulloidichthys martinicus"
"RCP 8.5",2100,"./mc_output_trial0224",6.121474e-14,"Mulloidichthys martinicus"
"Status quo",2100,"./mc_output_trial0224",2.743749,"Holocentrus adscensionis"
"RCP 2.6",2100,"./mc_output_trial0224",3.33453,"Holocentrus adscensionis"
"RCP 4.5",2100,"./mc_output_trial0224",3.015764,"Holocentrus adscensionis"
"RCP 8.5",2100,"./mc_output_trial0224",0.6002418,"Holocentrus adscensionis"
"Status quo",2100,"./mc_output_trial0224",0.9653454,"Haemulidae"
"RCP 2.6",2100,"./mc_output_trial0224",0.9652236,"Haemulidae"
"RCP 4.5",2100,"./mc_output_trial0224",1.097746,"Haemulidae"
"RCP 8.5",2100,"./mc_output_trial0224",0.05433651,"Haemulidae"
"Status quo",2100,"./mc_output_trial0224",0.4378999,"Cryptobenthic reef fishes"
"RCP 2.6",2100,"./mc_output_trial0224",0.3309938,"Cryptobenthic reef fishes"
"RCP 4.5",2100,"./mc_output_trial0224",0.03575167,"Cryptobenthic reef fishes"
"RCP 8.5",2100,"./mc_output_trial0224",1.510303e-14,"Cryptobenthic reef fishes"
"Status quo",2100,"./mc_output_trial0225",0.3771865,"Negaprion brevirostris"
"RCP 2.6",2100,"./mc_output_trial0225",0.2796768,"Negaprion brevirostris"
"RCP 4.5",2100,"./mc_output_trial0225",0.1777684,"Negaprion brevirostris"
"RCP 8.5",2100,"./mc_output_trial0225",5.742566e-05,"Negaprion brevirostris"
"Status quo",2100,"./mc_output_trial0225",2.209681,"Ginglymostoma cirratum"
"RCP 2.6",2100,"./mc_output_trial0225",2.739913,"Ginglymostoma cirratum"
"RCP 4.5",2100,"./mc_output_trial0225",1.488374,"Ginglymostoma cirratum"
"RCP 8.5",2100,"./mc_output_trial0225",0.04151594,"Ginglymostoma cirratum"
"Status quo",2100,"./mc_output_trial0225",1.726586,"Lutjanus jocu"
"RCP 2.6",2100,"./mc_output_trial0225",1.788701,"Lutjanus jocu"
"RCP 4.5",2100,"./mc_output_trial0225",1.205597,"Lutjanus jocu"
"RCP 8.5",2100,"./mc_output_trial0225",1.007005e-05,"Lutjanus jocu"
"Status quo",2100,"./mc_output_trial0225",0.4028993,"Cephalopholis fulva"
"RCP 2.6",2100,"./mc_output_trial0225",0.5168762,"Cephalopholis fulva"
"RCP 4.5",2100,"./mc_output_trial0225",0.2805369,"Cephalopholis fulva"
"RCP 8.5",2100,"./mc_output_trial0225",0.000188183,"Cephalopholis fulva"
"Status quo",2100,"./mc_output_trial0225",2.584921,"Carangidae"
"RCP 2.6",2100,"./mc_output_trial0225",3.236273,"Carangidae"
"RCP 4.5",2100,"./mc_output_trial0225",2.708862,"Carangidae"
"RCP 8.5",2100,"./mc_output_trial0225",0.6886716,"Carangidae"
"Status quo",2100,"./mc_output_trial0225",7.758615,"Acanthurus spp."
"RCP 2.6",2100,"./mc_output_trial0225",7.64764,"Acanthurus spp."
"RCP 4.5",2100,"./mc_output_trial0225",7.141997,"Acanthurus spp."
"RCP 8.5",2100,"./mc_output_trial0225",0.7015733,"Acanthurus spp."
"Status quo",2100,"./mc_output_trial0225",0.4712419,"Stegastes rocasensis"
"RCP 2.6",2100,"./mc_output_trial0225",0.5223637,"Stegastes rocasensis"
"RCP 4.5",2100,"./mc_output_trial0225",0.4465728,"Stegastes rocasensis"
"RCP 8.5",2100,"./mc_output_trial0225",0.05502063,"Stegastes rocasensis"
"Status quo",2100,"./mc_output_trial0225",0.1400143,"Thalassoma noronhanum"
"RCP 2.6",2100,"./mc_output_trial0225",0.104458,"Thalassoma noronhanum"
"RCP 4.5",2100,"./mc_output_trial0225",0.02253348,"Thalassoma noronhanum"
"RCP 8.5",2100,"./mc_output_trial0225",1.664057e-05,"Thalassoma noronhanum"
"Status quo",2100,"./mc_output_trial0225",1.123098,"Abudefduf saxatilis"
"RCP 2.6",2100,"./mc_output_trial0225",0.7818981,"Abudefduf saxatilis"
"RCP 4.5",2100,"./mc_output_trial0225",0.8030304,"Abudefduf saxatilis"
"RCP 8.5",2100,"./mc_output_trial0225",0.3591884,"Abudefduf saxatilis"
"Status quo",2100,"./mc_output_trial0225",1.544149,"Sparisoma spp."
"RCP 2.6",2100,"./mc_output_trial0225",1.464099,"Sparisoma spp."
"RCP 4.5",2100,"./mc_output_trial0225",0.859839,"Sparisoma spp."
"RCP 8.5",2100,"./mc_output_trial0225",0.008910331,"Sparisoma spp."
"Status quo",2100,"./mc_output_trial0225",0.6759696,"Melichthys niger"
"RCP 2.6",2100,"./mc_output_trial0225",0.4876243,"Melichthys niger"
"RCP 4.5",2100,"./mc_output_trial0225",0.426549,"Melichthys niger"
"RCP 8.5",2100,"./mc_output_trial0225",0.06401206,"Melichthys niger"
"Status quo",2100,"./mc_output_trial0225",0.4504419,"Kyphosus spp."
"RCP 2.6",2100,"./mc_output_trial0225",0.4179882,"Kyphosus spp."
"RCP 4.5",2100,"./mc_output_trial0225",0.2901658,"Kyphosus spp."
"RCP 8.5",2100,"./mc_output_trial0225",2.866363e-05,"Kyphosus spp."
"Status quo",2100,"./mc_output_trial0225",1.328612,"Mulloidichthys martinicus"
"RCP 2.6",2100,"./mc_output_trial0225",0.9986743,"Mulloidichthys martinicus"
"RCP 4.5",2100,"./mc_output_trial0225",1.380643,"Mulloidichthys martinicus"
"RCP 8.5",2100,"./mc_output_trial0225",0.07557138,"Mulloidichthys martinicus"
"Status quo",2100,"./mc_output_trial0225",2.721695,"Holocentrus adscensionis"
"RCP 2.6",2100,"./mc_output_trial0225",3.409864,"Holocentrus adscensionis"
"RCP 4.5",2100,"./mc_output_trial0225",3.03928,"Holocentrus adscensionis"
"RCP 8.5",2100,"./mc_output_trial0225",0.4553789,"Holocentrus adscensionis"
"Status quo",2100,"./mc_output_trial0225",0.98618,"Haemulidae"
"RCP 2.6",2100,"./mc_output_trial0225",1.066546,"Haemulidae"
"RCP 4.5",2100,"./mc_output_trial0225",1.054152,"Haemulidae"
"RCP 8.5",2100,"./mc_output_trial0225",0.2428366,"Haemulidae"
"Status quo",2100,"./mc_output_trial0225",0.5582523,"Cryptobenthic reef fishes"
"RCP 2.6",2100,"./mc_output_trial0225",0.3490084,"Cryptobenthic reef fishes"
"RCP 4.5",2100,"./mc_output_trial0225",0.124192,"Cryptobenthic reef fishes"
"RCP 8.5",2100,"./mc_output_trial0225",8.814056e-20,"Cryptobenthic reef fishes"
"Status quo",2100,"./mc_output_trial0226",0.3382771,"Negaprion brevirostris"
"RCP 2.6",2100,"./mc_output_trial0226",0.3325475,"Negaprion brevirostris"
"RCP 4.5",2100,"./mc_output_trial0226",0.2957106,"Negaprion brevirostris"
"RCP 8.5",2100,"./mc_output_trial0226",0.0001403495,"Negaprion brevirostris"
"Status quo",2100,"./mc_output_trial0226",2.702247,"Ginglymostoma cirratum"
"RCP 2.6",2100,"./mc_output_trial0226",2.026785,"Ginglymostoma cirratum"
"RCP 4.5",2100,"./mc_output_trial0226",1.332904,"Ginglymostoma cirratum"
"RCP 8.5",2100,"./mc_output_trial0226",0.2464225,"Ginglymostoma cirratum"
"Status quo",2100,"./mc_output_trial0226",1.747742,"Lutjanus jocu"
"RCP 2.6",2100,"./mc_output_trial0226",1.774883,"Lutjanus jocu"
"RCP 4.5",2100,"./mc_output_trial0226",1.14401,"Lutjanus jocu"
"RCP 8.5",2100,"./mc_output_trial0226",0.0001925219,"Lutjanus jocu"
"Status quo",2100,"./mc_output_trial0226",0.4463105,"Cephalopholis fulva"
"RCP 2.6",2100,"./mc_output_trial0226",0.4251844,"Cephalopholis fulva"
"RCP 4.5",2100,"./mc_output_trial0226",0.3539274,"Cephalopholis fulva"
"RCP 8.5",2100,"./mc_output_trial0226",0.08923513,"Cephalopholis fulva"
"Status quo",2100,"./mc_output_trial0226",2.522839,"Carangidae"
"RCP 2.6",2100,"./mc_output_trial0226",2.552008,"Carangidae"
"RCP 4.5",2100,"./mc_output_trial0226",2.45714,"Carangidae"
"RCP 8.5",2100,"./mc_output_trial0226",0.6316081,"Carangidae"
"Status quo",2100,"./mc_output_trial0226",9.801887,"Acanthurus spp."
"RCP 2.6",2100,"./mc_output_trial0226",8.84882,"Acanthurus spp."
"RCP 4.5",2100,"./mc_output_trial0226",6.831161,"Acanthurus spp."
"RCP 8.5",2100,"./mc_output_trial0226",0.8479826,"Acanthurus spp."
"Status quo",2100,"./mc_output_trial0226",0.4539851,"Stegastes rocasensis"
"RCP 2.6",2100,"./mc_output_trial0226",0.4340296,"Stegastes rocasensis"
"RCP 4.5",2100,"./mc_output_trial0226",0.3690511,"Stegastes rocasensis"
"RCP 8.5",2100,"./mc_output_trial0226",0.00657669,"Stegastes rocasensis"
"Status quo",2100,"./mc_output_trial0226",0.18325,"Thalassoma noronhanum"
"RCP 2.6",2100,"./mc_output_trial0226",0.07884801,"Thalassoma noronhanum"
"RCP 4.5",2100,"./mc_output_trial0226",0.0241464,"Thalassoma noronhanum"
"RCP 8.5",2100,"./mc_output_trial0226",8.416438e-08,"Thalassoma noronhanum"
"Status quo",2100,"./mc_output_trial0226",0.7804084,"Abudefduf saxatilis"
"RCP 2.6",2100,"./mc_output_trial0226",1.081822,"Abudefduf saxatilis"
"RCP 4.5",2100,"./mc_output_trial0226",0.9549921,"Abudefduf saxatilis"
"RCP 8.5",2100,"./mc_output_trial0226",0.3623869,"Abudefduf saxatilis"
"Status quo",2100,"./mc_output_trial0226",1.398574,"Sparisoma spp."
"RCP 2.6",2100,"./mc_output_trial0226",1.308456,"Sparisoma spp."
"RCP 4.5",2100,"./mc_output_trial0226",0.9414861,"Sparisoma spp."
"RCP 8.5",2100,"./mc_output_trial0226",0.002302593,"Sparisoma spp."
"Status quo",2100,"./mc_output_trial0226",0.6365867,"Melichthys niger"
"RCP 2.6",2100,"./mc_output_trial0226",0.586297,"Melichthys niger"
"RCP 4.5",2100,"./mc_output_trial0226",0.4054411,"Melichthys niger"
"RCP 8.5",2100,"./mc_output_trial0226",0.02795502,"Melichthys niger"
"Status quo",2100,"./mc_output_trial0226",0.4379651,"Kyphosus spp."
"RCP 2.6",2100,"./mc_output_trial0226",0.4040881,"Kyphosus spp."
"RCP 4.5",2100,"./mc_output_trial0226",0.2872349,"Kyphosus spp."
"RCP 8.5",2100,"./mc_output_trial0226",2.550864e-05,"Kyphosus spp."
"Status quo",2100,"./mc_output_trial0226",1.054198,"Mulloidichthys martinicus"
"RCP 2.6",2100,"./mc_output_trial0226",1.363526,"Mulloidichthys martinicus"
"RCP 4.5",2100,"./mc_output_trial0226",2.840668,"Mulloidichthys martinicus"
"RCP 8.5",2100,"./mc_output_trial0226",3.894927e-05,"Mulloidichthys martinicus"
"Status quo",2100,"./mc_output_trial0226",2.699387,"Holocentrus adscensionis"
"RCP 2.6",2100,"./mc_output_trial0226",2.943054,"Holocentrus adscensionis"
"RCP 4.5",2100,"./mc_output_trial0226",2.903762,"Holocentrus adscensionis"
"RCP 8.5",2100,"./mc_output_trial0226",0.2486797,"Holocentrus adscensionis"
"Status quo",2100,"./mc_output_trial0226",1.022431,"Haemulidae"
"RCP 2.6",2100,"./mc_output_trial0226",0.971768,"Haemulidae"
"RCP 4.5",2100,"./mc_output_trial0226",0.9365333,"Haemulidae"
"RCP 8.5",2100,"./mc_output_trial0226",0.6131592,"Haemulidae"
"Status quo",2100,"./mc_output_trial0226",0.4856887,"Cryptobenthic reef fishes"
"RCP 2.6",2100,"./mc_output_trial0226",0.3511373,"Cryptobenthic reef fishes"
"RCP 4.5",2100,"./mc_output_trial0226",0.09831282,"Cryptobenthic reef fishes"
"RCP 8.5",2100,"./mc_output_trial0226",1.321191e-18,"Cryptobenthic reef fishes"
"Status quo",2100,"./mc_output_trial0227",0.3712149,"Negaprion brevirostris"
"RCP 2.6",2100,"./mc_output_trial0227",0.3038056,"Negaprion brevirostris"
"RCP 4.5",2100,"./mc_output_trial0227",0.1960924,"Negaprion brevirostris"
"RCP 8.5",2100,"./mc_output_trial0227",8.56548e-06,"Negaprion brevirostris"
"Status quo",2100,"./mc_output_trial0227",2.0804,"Ginglymostoma cirratum"
"RCP 2.6",2100,"./mc_output_trial0227",2.272459,"Ginglymostoma cirratum"
"RCP 4.5",2100,"./mc_output_trial0227",1.37669,"Ginglymostoma cirratum"
"RCP 8.5",2100,"./mc_output_trial0227",0.03742939,"Ginglymostoma cirratum"
"Status quo",2100,"./mc_output_trial0227",1.711962,"Lutjanus jocu"
"RCP 2.6",2100,"./mc_output_trial0227",1.690678,"Lutjanus jocu"
"RCP 4.5",2100,"./mc_output_trial0227",1.255356,"Lutjanus jocu"
"RCP 8.5",2100,"./mc_output_trial0227",1.442709e-05,"Lutjanus jocu"
"Status quo",2100,"./mc_output_trial0227",0.442572,"Cephalopholis fulva"
"RCP 2.6",2100,"./mc_output_trial0227",0.4470034,"Cephalopholis fulva"
"RCP 4.5",2100,"./mc_output_trial0227",0.2914996,"Cephalopholis fulva"
"RCP 8.5",2100,"./mc_output_trial0227",0.0003617863,"Cephalopholis fulva"
"Status quo",2100,"./mc_output_trial0227",2.554228,"Carangidae"
"RCP 2.6",2100,"./mc_output_trial0227",3.215823,"Carangidae"
"RCP 4.5",2100,"./mc_output_trial0227",2.936013,"Carangidae"
"RCP 8.5",2100,"./mc_output_trial0227",0.2788362,"Carangidae"
"Status quo",2100,"./mc_output_trial0227",9.791511,"Acanthurus spp."
"RCP 2.6",2100,"./mc_output_trial0227",10.41225,"Acanthurus spp."
"RCP 4.5",2100,"./mc_output_trial0227",6.999139,"Acanthurus spp."
"RCP 8.5",2100,"./mc_output_trial0227",0.7607591,"Acanthurus spp."
"Status quo",2100,"./mc_output_trial0227",0.4756883,"Stegastes rocasensis"
"RCP 2.6",2100,"./mc_output_trial0227",0.420037,"Stegastes rocasensis"
"RCP 4.5",2100,"./mc_output_trial0227",0.3326491,"Stegastes rocasensis"
"RCP 8.5",2100,"./mc_output_trial0227",0.07672379,"Stegastes rocasensis"
"Status quo",2100,"./mc_output_trial0227",0.2001376,"Thalassoma noronhanum"
"RCP 2.6",2100,"./mc_output_trial0227",0.06387477,"Thalassoma noronhanum"
"RCP 4.5",2100,"./mc_output_trial0227",0.009374085,"Thalassoma noronhanum"
